Kvote;LAERESTEDNAVN;Lærested;Opptaksrunde;Poenggrense;POENGGRENSE;Sesong;Studiekode;STUDIEPOENG;STUDIESTED;STUDIUMNAVN;TID;Utdanningsområde og -type *IKKE BRUK*;År;Venteliste
ORDF;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;56,7;  56.7;H;194 770;300;Trondheim;Kommunikasjonsteknologi;2019H;TEKNO - SIVING;2019;111
ORDF;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;56,8;  56.8;H;194 761;300;Trondheim;Elektronisk systemdesign og innovasjon;2019H;TEKNO - SIVING;2019;224
ORDF;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;58,3;  58.3;H;194 760;300;Trondheim;Datateknologi;2019H;TEKNO - SIVING;2019;421
ORDF;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;59,4;  59.4;H;194 798;300;Trondheim;Kybernetikk og robotikk;2019H;TEKNO - SIVING;2019;380
ORDF;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;60,2;  60.2;H;194 763;300;Trondheim;Fysikk og matematikk;2019H;TEKNO - SIVING;2019;163
ORDF;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;60,3;  60.3;H;194 767;300;Trondheim;Industriell økonomi og teknologiledelse;2019H;TEKNO - SIVING;2019;550
ORDF;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;61;  61.0;H;194 937;300;Trondheim;Nanoteknologi;2019H;TEKNO - SIVING;2019;177
ORDF;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;43,8;  43.8;H;194 818;300;Trondheim;Samfunnsøkonomi, master;2019H;ØKADM;2019;28
ORDF;OsloMet - storbyuniversitetet;OSLOMET;Hovedopptak;41,7;  41.7;H;215 547;300;Oslo;Grunnskolelærer, 1.-7. trinn;2019H;LÆRER - GRL1-7;2019;104
ORDF;OsloMet - storbyuniversitetet;OSLOMET;Hovedopptak;0;Alle;H;215 084;300;Oslo;Grunnskolelærer, 1.-7. trinn med steinerpedagogikk;2019H;LÆRER - GRL1-7;2019;0
ORDF;OsloMet - storbyuniversitetet;OSLOMET;Hovedopptak;42,9;  42.9;H;215 651;300;Oslo;Grunnskolelærer, 5.-10. trinn, norsk;2019H;LÆRER - GRL5-10;2019;39
ORDF;OsloMet - storbyuniversitetet;OSLOMET;Hovedopptak;44,2;  44.2;H;215 655;300;Oslo;Grunnskolelærer, 5.-10. trinn, engelsk;2019H;LÆRER - GRL5-10;2019;51
ORDF;OsloMet - storbyuniversitetet;OSLOMET;Hovedopptak;47,8;  47.8;H;215 657;300;Oslo;Grunnskolelærer, 5.-10. trinn, matematikk;2019H;LÆRER - GRL5-10;2019;104
ORDF;Sámi allaskuvla / Sámi University of Applied Sciences;SA/SH;Hovedopptak;0;Alle;H;231 547;300;Kautokeino;Grunnskolelærer, 1.-7. trinn, samisk;2019H;LÆRER - GRL1-7;2019;0
ORDF;Sámi allaskuvla / Sámi University of Applied Sciences;SA/SH;Hovedopptak;0;Alle;H;231 651;300;Kautokeino;Grunnskolelærer, 5.-10. trinn, samisk;2019H;LÆRER - GRL5-10;2019;0
ORDF;Universitetet i Agder;UIA;Hovedopptak;45,7;  45.7;H;201 070;300;Kristiansand;Barnevern;2019H;HELSEFAG - BARNEVER;2019;378
ORDF;Universitetet i Agder;UIA;Hovedopptak;42,7;  42.7;H;201 084;300;Kristiansand;Grunnskolelærer, 1.-7. trinn;2019H;LÆRER - GRL1-7;2019;69
ORDF;Universitetet i Agder;UIA;Hovedopptak;46;  46.0;H;201 083;300;Kristiansand;Grunnskolelærer, 5.-10. trinn;2019H;LÆRER - GRL5-10;2019;100
ORDF;Universitetet i Agder;UIA;Hovedopptak;43,5;  43.5;H;201 935;300;Kristiansand;Lektor, 8-13 trinn,m/fremmedspr. i første studieår;2019H;LÆRER - LEKTOR 8-13;2019;4
ORDF;Universitetet i Agder;UIA;Hovedopptak;44,7;  44.7;H;201 843;300;Kristiansand;Lektor, 8-13 trinn, m/naturfag i første studieår;2019H;LÆRER - LEKTOR 8-13;2019;7
ORDF;Universitetet i Agder;UIA;Hovedopptak;49,1;  49.1;H;201 685;300;Kristiansand;Lektor, 8.-13. trinn, m/engelsk i første studieår;2019H;LÆRER - LEKTOR 8-13;2019;46
ORDF;Universitetet i Agder;UIA;Hovedopptak;49,6;  49.6;H;201 934;300;Kristiansand;Lektor, 8.-13. trinn, m/religion i første studieår;2019H;LÆRER - LEKTOR 8-13;2019;34
ORDF;Universitetet i Agder;UIA;Hovedopptak;50,8;  50.8;H;201 697;300;Kristiansand;Lektor, 8-13 trinn, m/matematikk i første studieår;2019H;LÆRER - LEKTOR 8-13;2019;7
ORDF;Universitetet i Agder;UIA;Hovedopptak;50,8;  50.8;H;201 687;300;Kristiansand;Lektor, 8.-13. trinn, m/norsk i første studieår;2019H;LÆRER - LEKTOR 8-13;2019;26
ORDF;Universitetet i Agder;UIA;Hovedopptak;51,5;  51.5;H;201 684;300;Kristiansand;Lektor, 8.-13. trinn, m/historie i første studieår;2019H;LÆRER - LEKTOR 8-13;2019;54
ORDF;Universitetet i Agder;UIA;Hovedopptak;51,5;  51.5;H;201 945;300;Kristiansand;Lektor, 8-13, m/samf. kunnsk. i første studieår;2019H;LÆRER - LEKTOR 8-13;2019;54
ORDF;Universitetet i Agder;UIA;Hovedopptak;52,3;  52.3;H;201 597;300;Kristiansand;Lektor, 8.-13. trinn, m/idrett i første studieår;2019H;LÆRER - LEKTOR 8-13;2019;77
ORDF;Universitetet i Agder;UIA;Hovedopptak;46;  46.0;H;201 767;300;Grimstad;Industriell økonomi og teknologiledelse;2019H;TEKNO - SIVING;2019;15
ORDF;Universitetet i Agder;UIA;Hovedopptak;0;Alle;H;201 807;300;Grimstad;Informasjons- og kommunikasjonsteknologi;2019H;TEKNO - SIVING;2019;0
ORDF;Universitetet i Agder;UIA;Hovedopptak;43,8;  43.8;H;201 345;300;Kristiansand;Økonomi og administrasjon - siviløkonom;2019H;ØKADM;2019;72
ORDF;Universitetet i Bergen;UIB;Hovedopptak;46,6;  46.6;H;184 792;300;Bergen;Musikkterapi;2019H;ESTETISK;2019;2
ORDF;Universitetet i Bergen;UIB;Hovedopptak;53,6;  53.6;H;184 707;300;Bergen;Farmasi;2019H;HELSEFAG - FARMASI;2019;88
ORDF;Universitetet i Bergen;UIB;Hovedopptak;56,4;  56.4;H;184 742;300;Bergen;Odontologi;2019H;HELSEFAG - ODONT;2019;334
ORDF;Universitetet i Bergen;UIB;Hovedopptak;53,3;  53.3;H;184 724;300;Bergen;Rettsvitenskap;2019H;JUS;2019;1499
ORDF;Universitetet i Bergen;UIB;Hovedopptak;0;Alle;H;184 711;300;Bergen;Havbruk og sjømat;2019H;LANDOGHAVBRUK;2019;0
ORDF;Universitetet i Bergen;UIB;Hovedopptak;45,5;  45.5;H;184 580;300;Bergen;Lektor, 8.-13. trinn, religionsvitenskap;2019H;LÆRER - LEKTOR 8-13;2019;24
ORDF;Universitetet i Bergen;UIB;Hovedopptak;49,3;  49.3;H;184 844;300;Bergen;Lektor, 8.-13. trinn, engelsk;2019H;LÆRER - LEKTOR 8-13;2019;60
ORDF;Universitetet i Bergen;UIB;Hovedopptak;50,6;  50.6;H;184 684;300;Bergen;Lektor, 8.-13. trinn, historie;2019H;LÆRER - LEKTOR 8-13;2019;91
ORDF;Universitetet i Bergen;UIB;Hovedopptak;0;Alle;H;184 686;300;Bergen;Lektor, 8.-13. trinn, fransk;2019H;LÆRER - LEKTOR 8-13;2019;0
ORDF;Universitetet i Bergen;UIB;Hovedopptak;0;Alle;H;184 689;300;Bergen;Lektor, 8.-13. trinn, tysk;2019H;LÆRER - LEKTOR 8-13;2019;0
ORDF;Universitetet i Bergen;UIB;Hovedopptak;0;Alle;H;184 817;300;Bergen;Lektor, 8.-13. trinn, nordisk;2019H;LÆRER - LEKTOR 8-13;2019;0
ORDF;Universitetet i Bergen;UIB;Hovedopptak;0;Alle;H;184 843;300;Bergen;Lektor, 8.-13. trinn, naturvit. eller matematikk;2019H;LÆRER - LEKTOR 8-13;2019;0
ORDF;Universitetet i Bergen;UIB;Hovedopptak;0;Alle;H;184 935;300;Bergen;Lektor, 8.-13. trinn, spansk;2019H;LÆRER - LEKTOR 8-13;2019;0
ORDF;Universitetet i Bergen;UIB;Hovedopptak;0;Alle;H;184 540;300;Bergen;Aktuarfag;2019H;REALFAG;2019;0
ORDF;Universitetet i Bergen;UIB;Hovedopptak;0;Alle;H;184 827;300;Bergen;Fiskehelse;2019H;REALFAG;2019;0
ORDF;Universitetet i Bergen;UIB;Hovedopptak;48,1;  48.1;H;184 765;300;Bergen;Havteknologi;2019H;TEKNO - SIVING;2019;23
ORDF;Universitetet i Bergen;UIB;Hovedopptak;51,1;  51.1;H;184 769;300;Bergen;Energi;2019H;TEKNO - SIVING;2019;24
ORDF;Universitetet i Bergen;UIB;Hovedopptak;54,8;  54.8;H;184 783;300;Bergen;Medisinsk teknologi;2019H;TEKNO - SIVING;2019;50
ORDF;Universitetet i Bergen;UIB;Hovedopptak;44,1;  44.1;H;184 698;300;Bergen;Samfunnsøkonomi, master;2019H;ØKADM;2019;42
ORDF;Universitetet i Oslo;UIO;Hovedopptak;50,6;  50.6;H;185 713;300;Oslo;Klinisk ernæring;2019H;HELSEFAG - ERNÆRING;2019;48
ORDF;Universitetet i Oslo;UIO;Hovedopptak;52,6;  52.6;H;185 707;300;Oslo;Farmasi;2019H;HELSEFAG - FARMASI;2019;155
ORDF;Universitetet i Oslo;UIO;Hovedopptak;56,3;  56.3;H;185 742;300;Oslo;Odontologi;2019H;HELSEFAG - ODONT;2019;313
ORDF;Universitetet i Oslo;UIO;Hovedopptak;53,2;  53.2;H;185 725;300;Oslo;Rettsvitenskap (jus), vår;2019H;JUS;2019;1222
ORDF;Universitetet i Oslo;UIO;Hovedopptak;54,8;  54.8;H;185 724;300;Oslo;Rettsvitenskap (jus), høst;2019H;JUS;2019;1184
ORDF;Universitetet i Oslo;UIO;Hovedopptak;43,3;  43.3;H;185 817;300;Oslo;Lektor, 8.-13. trinn, nordisk;2019H;LÆRER - LEKTOR 8-13;2019;20
ORDF;Universitetet i Oslo;UIO;Hovedopptak;46,5;  46.5;H;185 685;300;Oslo;Lektor, 8.-13. trinn, engelsk;2019H;LÆRER - LEKTOR 8-13;2019;57
ORDF;Universitetet i Oslo;UIO;Hovedopptak;46,8;  46.8;H;185 935;300;Oslo;Lektor, 8.-13. trinn, fremmedspråk;2019H;LÆRER - LEKTOR 8-13;2019;12
ORDF;Universitetet i Oslo;UIO;Hovedopptak;49,6;  49.6;H;185 844;300;Oslo;Lektor, 8.-13. trinn, kultur og samfunnsfag;2019H;LÆRER - LEKTOR 8-13;2019;126
ORDF;Universitetet i Oslo;UIO;Hovedopptak;0;Alle;H;185 843;300;Oslo;Lektor, 8.-13. trinn, realfag;2019H;LÆRER - LEKTOR 8-13;2019;0
ORDF;Universitetet i Oslo;UIO;Hovedopptak;38,2;  38.2;H;185 698;300;Oslo;Samfunnsøkonomisk analyse;2019H;ØKADM;2019;4
ORDF;Universitetet i Stavanger;UIS;Hovedopptak;41,9;  41.9;H;217 547;300;Stavanger;Grunnskolelærer, 1.-7. trinn;2019H;LÆRER - GRL1-7;2019;45
ORDF;Universitetet i Stavanger;UIS;Hovedopptak;38,4;  38.4;H;217 651;300;Stavanger;Grunnskolelærer, 5.-10. trinn, norsk;2019H;LÆRER - GRL5-10;2019;9
ORDF;Universitetet i Stavanger;UIS;Hovedopptak;43,9;  43.9;H;217 655;300;Stavanger;Grunnskolelærer, 5.-10. trinn, matematikk;2019H;LÆRER - GRL5-10;2019;48
ORDF;Universitetet i Stavanger;UIS;Hovedopptak;42,1;  42.1;H;217 844;300;Stavanger;Lektor, 8.-13. trinn, humanistiske fag;2019H;LÆRER - LEKTOR 8-13;2019;18
ORDF;Universitetet i Stavanger;UIS;Hovedopptak;0;Alle;H;217 843;300;Stavanger;Lektor, 8.-13. trinn, realfag;2019H;LÆRER - LEKTOR 8-13;2019;0
ORDF;Universitetet i Stavanger;UIS;Hovedopptak;43;  43.0;H;217 813;300;Stavanger;Industriell økonomi, alle linjer;2019H;TEKNO - SIVING;2019;12
ORDF;Universitetet i Stavanger;UIS;Hovedopptak;45,7;  45.7;H;217 760;300;Stavanger;Datateknologi;2019H;TEKNO - SIVING;2019;10
ORDF;Universitetet i Stavanger;UIS;Hovedopptak;46,1;  46.1;H;217 798;300;Stavanger;Kybernetikk og robotteknologi;2019H;TEKNO - SIVING;2019;9
ORDF;Universitetet i Stavanger;UIS;Hovedopptak;0;Alle;H;217 755;300;Stavanger;Konstruksjoner og materialer;2019H;TEKNO - SIVING;2019;0
ORDF;Universitetet i Stavanger;UIS;Hovedopptak;0;Alle;H;217 801;300;Stavanger;Petroleumsteknologi;2019H;TEKNO - SIVING;2019;0
ORDF;Universitetet i Stavanger;UIS;Hovedopptak;0;Alle;H;217 802;300;Stavanger;Marin- og offshoreteknologi;2019H;TEKNO - SIVING;2019;0
ORDF;Universitetet i Stavanger;UIS;Hovedopptak;0;Alle;H;217 804;300;Stavanger;Data Science;2019H;TEKNO - SIVING;2019;0
ORDF;Universitetet i Stavanger;UIS;Hovedopptak;0;Alle;H;217 938;300;Stavanger;Byplanlegging;2019H;TEKNO - SIVING;2019;0
ORDF;UiT Norges arktiske universitet;UIT;Hovedopptak;56,1;  56.1;H;186 742;300;Tromsø;Odontologi;2019H;HELSEFAG - ODONT;2019;294
ORDF;UiT Norges arktiske universitet;UIT;Hovedopptak;52,8;  52.8;H;186 724;300;Tromsø;Rettsvitenskap;2019H;JUS;2019;760
ORDF;UiT Norges arktiske universitet;UIT;Hovedopptak;0;Alle;H;186 547;300;Alta;Grunnskolelærer, 1.-7. trinn, Alta;2019H;LÆRER - GRL1-7;2019;0
ORDF;UiT Norges arktiske universitet;UIT;Hovedopptak;0;Alle;H;186 084;300;Tromsø;Grunnskolelærer, 1.-7. trinn, Tromsø;2019H;LÆRER - GRL1-7;2019;0
ORDF;UiT Norges arktiske universitet;UIT;Hovedopptak;0;Alle;H;186 660;300;Alta;Grunnskolelærer, 5.-10. trinn, Alta;2019H;LÆRER - GRL5-10;2019;0
ORDF;UiT Norges arktiske universitet;UIT;Hovedopptak;0;Alle;H;186 083;300;Tromsø;Grunnskolelærer, 5.-10. trinn, Tromsø;2019H;LÆRER - GRL5-10;2019;0
ORDF;UiT Norges arktiske universitet;UIT;Hovedopptak;-2;Avlyst;H;186 697;300;Narvik;Lektor, 8.-13. trinn, realfag, Narvik;2019H;LÆRER - LEKTOR 8-13;2019;0
ORDF;UiT Norges arktiske universitet;UIT;Hovedopptak;0;Alle;H;186 843;300;Tromsø;Lektor, 8.-13. trinn, realfag, Tromsø;2019H;LÆRER - LEKTOR 8-13;2019;0
ORDF;UiT Norges arktiske universitet;UIT;Hovedopptak;0;Alle;H;186 844;300;Tromsø;Lektor, 8.-13. trinn, språk og samfunnsfag;2019H;LÆRER - LEKTOR 8-13;2019;0
ORDF;UiT Norges arktiske universitet;UIT;Hovedopptak;53;  53.0;H;186 709;300;Tromsø;Akvamedisin;2019H;REALFAG;2019;46
ORDF;UiT Norges arktiske universitet;UIT;Hovedopptak;46,5;  46.5;H;186 785;300;Tromsø;Informatikk, datamaskinsystemer;2019H;TEKNO - SIVING;2019;14
ORDF;UiT Norges arktiske universitet;UIT;Hovedopptak;53,2;  53.2;H;186 769;300;Tromsø;Energi, klima og miljø;2019H;TEKNO - SIVING;2019;14
ORDF;UiT Norges arktiske universitet;UIT;Hovedopptak;0;Alle;H;186 585;300;Tromsø;Informatikk, helseteknologi;2019H;TEKNO - SIVING;2019;0
ORDF;UiT Norges arktiske universitet;UIT;Hovedopptak;0;Alle;H;186 814;300;Tromsø;Romfysikk;2019H;TEKNO - SIVING;2019;0
ORDF;UiT Norges arktiske universitet;UIT;Hovedopptak;0;Alle;H;186 953;300;Tromsø;Anvendt fysikk og matematikk;2019H;TEKNO - SIVING;2019;0
ORDF;Universitetet i Sørøst-Norge;USN;Hovedopptak;0;Alle;H;222 548;300;Drammen;Grunnskolelærer, 1.-7. trinn, Drammen;2019H;LÆRER - GRL1-7;2019;0
ORDF;Universitetet i Sørøst-Norge;USN;Hovedopptak;0;Alle;H;222 547;300;Horten;Grunnskolelærer, 1.-7. trinn, Horten;2019H;LÆRER - GRL1-7;2019;0
ORDF;Universitetet i Sørøst-Norge;USN;Hovedopptak;0;Alle;H;222 084;300;Notodden;Grunnskolelærer, 1.-7. trinn, Notodden;2019H;LÆRER - GRL1-7;2019;0
ORDF;Universitetet i Sørøst-Norge;USN;Hovedopptak;0;Alle;H;222 557;300;Porsgrunn;Grunnskolelærer, 1.-7. trinn, Porsgrunn;2019H;LÆRER - GRL1-7;2019;0
ORDF;Universitetet i Sørøst-Norge;USN;Hovedopptak;0;Alle;H;222 083;300;Drammen;Grunnskolelærer, 5.-10. trinn, Drammen;2019H;LÆRER - GRL5-10;2019;0
ORDF;Universitetet i Sørøst-Norge;USN;Hovedopptak;0;Alle;H;222 660;300;Horten;Grunnskolelærer, 5.-10. trinn, Horten;2019H;LÆRER - GRL5-10;2019;0
ORDF;Universitetet i Sørøst-Norge;USN;Hovedopptak;0;Alle;H;222 567;300;Notodden;Grunnskolelærer, 5.-10. trinn, Notodden;2019H;LÆRER - GRL5-10;2019;0
ORDF;Universitetet i Sørøst-Norge;USN;Hovedopptak;0;Alle;H;222 569;300;Porsgrunn;Grunnskolelærer, 5.-10. trinn, Porsgrunn;2019H;LÆRER - GRL5-10;2019;0
ORDF;Universitetet i Sørøst-Norge;USN;Hovedopptak;40,9;  40.9;H;222 684;300;Horten;Lektor, 8.-13. trinn, historie;2019H;LÆRER - LEKTOR 8-13;2019;9
ORDF;Universitetet i Sørøst-Norge;USN;Hovedopptak;0;Alle;H;222 687;300;Horten;Lektor, 8.-13. trinn, norsk;2019H;LÆRER - LEKTOR 8-13;2019;0
ORDF;Universitetet i Sørøst-Norge;USN;Hovedopptak;0;Alle;H;222 843;300;Kongsberg;Lektor, 8.-13. trinn, realfag;2019H;LÆRER - LEKTOR 8-13;2019;0
ORDF;Universitetet i Sørøst-Norge;USN;Hovedopptak;0;Alle;H;222 345;300;Ringerike;Siviløkonom;2019H;ØKADM;2019;0
ORDF;Arkitektur- og designhøgskolen i Oslo;AHO;Hovedopptak;145,8;145.80;H;189 732;300;Oslo;Landskapsarkitektur;2020H;TEKNO - ANNET;2020;39
ORDF;Arkitektur- og designhøgskolen i Oslo;AHO;Hovedopptak;127,73;127.73;H;189 343;300;Oslo;Design;2020H;TEKNO - SIVING;2020;66
ORDF;Høgskolen i Østfold;HIØ;Hovedopptak;0;Alle;H;224 547;300;Halden;Grunnskolelærer, 1.-7. trinn;2020H;LÆRER - GRL1-7;2020;0
ORDF;Høgskolen i Østfold;HIØ;Hovedopptak;0;Alle;H;224 651;300;Halden;Grunnskolelærer, 5.-10. trinn;2020H;LÆRER - GRL5-10;2020;0
ORDF;Høgskulen på Vestlandet;HVL;Hovedopptak;39,5;  39.5;H;203 551;300;Bergen;Grunnskolelærer, 1.-7. trinn, engelsk, Bergen;2020H;LÆRER - GRL1-7;2020;2
ORDF;Høgskulen på Vestlandet;HVL;Hovedopptak;44,8;  44.8;H;203 547;300;Bergen;Grunnskolelærer, 1.-7. trinn, kroppsøving, Bergen;2020H;LÆRER - GRL1-7;2020;23
ORDF;Høgskulen på Vestlandet;HVL;Hovedopptak;46,2;  46.2;H;203 550;300;Bergen;Grunnskolelærer, 1.-7. trinn, samfunnsfag, Bergen;2020H;LÆRER - GRL1-7;2020;14
ORDF;Høgskulen på Vestlandet;HVL;Hovedopptak;0;Alle;H;203 548;300;Bergen;Grunnskolelærer, 1.-7. trinn, musikk;2020H;LÆRER - GRL1-7;2020;0
ORDF;Høgskulen på Vestlandet;HVL;Hovedopptak;0;Alle;H;203 557;300;Bergen;Grunnskolelærer, 1.-7. trinn, naturfag, Bergen;2020H;LÆRER - GRL1-7;2020;0
ORDF;Høgskulen på Vestlandet;HVL;Hovedopptak;0;Alle;H;203 559;300;Bergen;Grunnskolelærer, 1.-7. trinn, KRLE;2020H;LÆRER - GRL1-7;2020;0
ORDF;Høgskulen på Vestlandet;HVL;Hovedopptak;0;Alle;H;203 564;300;Bergen;Grunnskolelærer, 1.-7. trinn, kunst og håndverk, Bergen;2020H;LÆRER - GRL1-7;2020;0
ORDF;Høgskulen på Vestlandet;HVL;Hovedopptak;0;Alle;H;203 599;300;Bergen;Grunnskolelærer, 1.-7. trinn, mat og helse;2020H;LÆRER - GRL1-7;2020;0
ORDF;Høgskulen på Vestlandet;HVL;Hovedopptak;0;Alle;H;203 523;300;Sogndal;Grunnskolelærer, 1.-7. trinn, naturfag, Sogndal;2020H;LÆRER - GRL1-7;2020;0
ORDF;Høgskulen på Vestlandet;HVL;Hovedopptak;0;Alle;H;203 524;300;Sogndal;Grunnskolelærer, 1.-7. trinn, kroppsøving, Sogndal;2020H;LÆRER - GRL1-7;2020;0
ORDF;Høgskulen på Vestlandet;HVL;Hovedopptak;0;Alle;H;203 590;300;Sogndal;Grunnskolelærer, 1.-7. trinn, engelsk, Sogndal;2020H;LÆRER - GRL1-7;2020;0
ORDF;Høgskulen på Vestlandet;HVL;Hovedopptak;0;Alle;H;203 084;300;Stord;Grunnskolelærer, 1.-7. trinn, samfunnsfag, Stord;2020H;LÆRER - GRL1-7;2020;0
ORDF;Høgskulen på Vestlandet;HVL;Hovedopptak;0;Alle;H;203 521;300;Stord;Grunnskolelærer, 1.-7. trinn, kroppsøving, Stord;2020H;LÆRER - GRL1-7;2020;0
ORDF;Høgskulen på Vestlandet;HVL;Hovedopptak;0;Alle;H;203 522;300;Stord;Grunnskolelærer, 1.-7. trinn, kunst og håndverk, Stord;2020H;LÆRER - GRL1-7;2020;0
ORDF;Høgskulen på Vestlandet;HVL;Hovedopptak;42,1;  42.1;H;203 659;300;Bergen;Grunnskolelærer, 5.-10. trinn, mat og helse;2020H;LÆRER - GRL5-10;2020;5
ORDF;Høgskulen på Vestlandet;HVL;Hovedopptak;43,1;  43.1;H;203 567;300;Bergen;Grunnskolelærer, 5.-10. trinn, engelsk, Bergen;2020H;LÆRER - GRL5-10;2020;16
ORDF;Høgskulen på Vestlandet;HVL;Hovedopptak;47,4;  47.4;H;203 657;300;Bergen;Grunnskolelærer, 5.-10. trinn, samfunnsfag, Bergen;2020H;LÆRER - GRL5-10;2020;55
ORDF;Høgskulen på Vestlandet;HVL;Hovedopptak;49,4;  49.4;H;203 655;300;Bergen;Grunnskolelærer, 5.-10. trinn, matematikk;2020H;LÆRER - GRL5-10;2020;56
ORDF;Høgskulen på Vestlandet;HVL;Hovedopptak;0;Alle;H;203 560;300;Bergen;Grunnskolelærer, 5.-10. trinn, kunst og håndverk, Bergen;2020H;LÆRER - GRL5-10;2020;0
ORDF;Høgskulen på Vestlandet;HVL;Hovedopptak;0;Alle;H;203 569;300;Bergen;Grunnskolelærer, 5.-10. trinn, KRLE;2020H;LÆRER - GRL5-10;2020;0
ORDF;Høgskulen på Vestlandet;HVL;Hovedopptak;0;Alle;H;203 658;300;Bergen;Grunnskolelærer, 5.-10. trinn, norsk;2020H;LÆRER - GRL5-10;2020;0
ORDF;Høgskulen på Vestlandet;HVL;Hovedopptak;0;Alle;H;203 660;300;Bergen;Grunnskolelærer, 5.-10. trinn, musikk;2020H;LÆRER - GRL5-10;2020;0
ORDF;Høgskulen på Vestlandet;HVL;Hovedopptak;0;Alle;H;203 519;300;Sogndal;Grunnskolelærer, 5.-10. trinn, naturfag;2020H;LÆRER - GRL5-10;2020;0
ORDF;Høgskulen på Vestlandet;HVL;Hovedopptak;0;Alle;H;203 520;300;Sogndal;Grunnskolelærer, 5.-10. trinn, kroppsøving, Sogndal;2020H;LÆRER - GRL5-10;2020;0
ORDF;Høgskulen på Vestlandet;HVL;Hovedopptak;0;Alle;H;203 651;300;Sogndal;Grunnskolelærer, 5.-10. trinn, engelsk, Sogndal;2020H;LÆRER - GRL5-10;2020;0
ORDF;Høgskulen på Vestlandet;HVL;Hovedopptak;0;Alle;H;203 083;300;Stord;Grunnskolelærer, 5.-10. trinn, samfunnsfag, Stord;2020H;LÆRER - GRL5-10;2020;0
ORDF;Høgskulen på Vestlandet;HVL;Hovedopptak;0;Alle;H;203 517;300;Stord;Grunnskolelærer, 5.-10. trinn, kroppsøving, Stord;2020H;LÆRER - GRL5-10;2020;0
ORDF;Høgskulen på Vestlandet;HVL;Hovedopptak;0;Alle;H;203 518;300;Stord;Grunnskolelærer, 5.-10. trinn, kunst og håndverk, Stord;2020H;LÆRER - GRL5-10;2020;0
ORDF;Høgskulen i Volda;HVO;Hovedopptak;0;Alle;H;223 547;300;Volda;Grunnskolelærer, 1.-7. trinn;2020H;LÆRER - GRL1-7;2020;0
ORDF;Høgskulen i Volda;HVO;Hovedopptak;0;Alle;H;223 651;300;Volda;Grunnskolelærer, 5.-10. trinn;2020H;LÆRER - GRL5-10;2020;0
ORDF;Universitetet i Innlandet;INN;Hovedopptak;0;Alle;H;209 547;300;Hamar;Grunnskolelærer, 1.-7. trinn;2020H;LÆRER - GRL1-7;2020;0
ORDF;Universitetet i Innlandet;INN;Hovedopptak;0;Alle;H;209 548;300;Hamar;Grunnskolelærer, 1.-7. trinn, samlingsbasert;2020H;LÆRER - GRL1-7;2020;0
ORDF;Universitetet i Innlandet;INN;Hovedopptak;0;Alle;H;209 651;300;Hamar;Grunnskolelærer, 5.-10. trinn;2020H;LÆRER - GRL5-10;2020;0
ORDF;Universitetet i Innlandet;INN;Hovedopptak;0;Alle;H;209 935;300;Hamar;Lektor, 8.-13. trinn, språkfag;2020H;LÆRER - LEKTOR 8-13;2020;0
ORDF;MF vitenskapelig høyskole;MF;Hovedopptak;0;Alle;H;190 934;300;Oslo;Lektor, 8.-13. trinn, KRLE/rel. og etikk og samf.;2020H;LÆRER - LEKTOR 8-13;2020;0
ORDF;Norges Handelshøyskole;NHH;Hovedopptak;54,6;  54.6;H;191 345;300;Bergen;Siviløkonomutdanningen;2020H;ØKADM;2020;1461
ORDF;NLA Høgskolen;NLA;Hovedopptak;0;Alle;H;254 547;300;Bergen;Grunnskolelærer, 1.-7. trinn, Bergen;2020H;LÆRER - GRL1-7;2020;0
ORDF;NLA Høgskolen;NLA;Hovedopptak;0;Alle;H;254 550;300;Oslo;Grunnskolelærer, 1.-7. trinn, Oslo;2020H;LÆRER - GRL1-7;2020;0
ORDF;NLA Høgskolen;NLA;Hovedopptak;0;Alle;H;254 651;300;Bergen;Grunnskolelærer, 5.-10. trinn, Bergen;2020H;LÆRER - GRL5-10;2020;0
ORDF;NLA Høgskolen;NLA;Hovedopptak;0;Alle;H;254 660;300;Oslo;Grunnskolelærer, 5.-10. trinn, Oslo;2020H;LÆRER - GRL5-10;2020;0
ORDF;Norges miljø- og biovitenskapelige universitet;NMBU;Hovedopptak;44;  44.0;H;192 843;300;Ås;Lektor, 8.-13. trinn, realfag;2020H;LÆRER - LEKTOR 8-13;2020;10
